order_id,Customes_name,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_representative,staff_id,brand_name
527,Irving Pitts,Torrance,CA,27-10-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
528,Gayle Wilkinson,Lindenhurst,NY,28-10-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
529,Mandi Gibbs,East Elmhurst,NY,28-10-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
530,Yolando Wade,Massapequa,NY,28-10-2016,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Ritchey
530,Yolando Wade,Massapequa,NY,28-10-2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
530,Yolando Wade,Massapequa,NY,28-10-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
531,Merlene Vinson,Euless,TX,28-10-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
531,Merlene Vinson,Euless,TX,28-10-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
531,Merlene Vinson,Euless,TX,28-10-2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Surly
532,Zelda Pratt,Lancaster,NY,29-10-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
532,Zelda Pratt,Lancaster,NY,29-10-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
532,Zelda Pratt,Lancaster,NY,29-10-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
533,Ashleigh Finch,Newburgh,NY,29-10-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
533,Ashleigh Finch,Newburgh,NY,29-10-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
533,Ashleigh Finch,Newburgh,NY,29-10-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
533,Ashleigh Finch,Newburgh,NY,29-10-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
534,Farrah Orr,New Hyde Park,NY,29-10-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
534,Farrah Orr,New Hyde Park,NY,29-10-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
534,Farrah Orr,New Hyde Park,NY,29-10-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Ritchey
534,Farrah Orr,New Hyde Park,NY,29-10-2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
535,Roseanne Maynard,Euless,TX,29-10-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
535,Roseanne Maynard,Euless,TX,29-10-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
535,Roseanne Maynard,Euless,TX,29-10-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
536,Cira Downs,Oakland,CA,31-10-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
536,Cira Downs,Oakland,CA,31-10-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
536,Cira Downs,Oakland,CA,31-10-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
536,Cira Downs,Oakland,CA,31-10-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Ritchey
537,Agatha Daniels,South El Monte,CA,31-10-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
537,Agatha Daniels,South El Monte,CA,31-10-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
537,Agatha Daniels,South El Monte,CA,31-10-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Pure Cycles
537,Agatha Daniels,South El Monte,CA,31-10-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Surly
538,Delana Scott,Mount Vernon,NY,02-11-2016,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Ritchey
539,Jewel Sparks,Oakland Gardens,NY,02-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
539,Jewel Sparks,Oakland Gardens,NY,02-11-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
539,Jewel Sparks,Oakland Gardens,NY,02-11-2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
540,Lorrie Justice,Pomona,CA,03-11-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
540,Lorrie Justice,Pomona,CA,03-11-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
540,Lorrie Justice,Pomona,CA,03-11-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Pure Cycles
541,Zulema Clemons,Oakland,CA,04-11-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
542,Melani Jarvis,Maspeth,NY,04-11-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
542,Melani Jarvis,Maspeth,NY,04-11-2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
542,Melani Jarvis,Maspeth,NY,04-11-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
542,Melani Jarvis,Maspeth,NY,04-11-2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
543,Alica Hunter,East Elmhurst,NY,06-11-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
543,Alica Hunter,East Elmhurst,NY,06-11-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
543,Alica Hunter,East Elmhurst,NY,06-11-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
544,Chere Hardin,Brooklyn,NY,06-11-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
544,Chere Hardin,Brooklyn,NY,06-11-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
544,Chere Hardin,Brooklyn,NY,06-11-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
545,Bao Wade,Desoto,TX,08-11-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
545,Bao Wade,Desoto,TX,08-11-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
545,Bao Wade,Desoto,TX,08-11-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
545,Bao Wade,Desoto,TX,08-11-2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Surly
546,Loise Walker,Shirley,NY,09-11-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
546,Loise Walker,Shirley,NY,09-11-2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
546,Loise Walker,Shirley,NY,09-11-2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
547,Aleta Shepard,Sugar Land,TX,09-11-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Heller
547,Aleta Shepard,Sugar Land,TX,09-11-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,8,Surly
547,Aleta Shepard,Sugar Land,TX,09-11-2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,Kali Vargas,8,Trek
548,Bobbi Banks,Bayside,NY,11-11-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
548,Bobbi Banks,Bayside,NY,11-11-2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
549,Bobbie Foster,Desoto,TX,12-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
549,Bobbie Foster,Desoto,TX,12-11-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
549,Bobbie Foster,Desoto,TX,12-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
549,Bobbie Foster,Desoto,TX,12-11-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Surly
549,Bobbie Foster,Desoto,TX,12-11-2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Trek
550,Alissa Craft,Ossining,NY,12-11-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
551,Beatris Joyner,Spring Valley,NY,12-11-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
551,Beatris Joyner,Spring Valley,NY,12-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
551,Beatris Joyner,Spring Valley,NY,12-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
551,Beatris Joyner,Spring Valley,NY,12-11-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
552,Alexis Mack,New City,NY,12-11-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
552,Alexis Mack,New City,NY,12-11-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
552,Alexis Mack,New City,NY,12-11-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
552,Alexis Mack,New City,NY,12-11-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
552,Alexis Mack,New City,NY,12-11-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Ritchey
553,Liliana Kerr,Desoto,TX,12-11-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
553,Liliana Kerr,Desoto,TX,12-11-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
553,Liliana Kerr,Desoto,TX,12-11-2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Pure Cycles
554,Katharina Bates,Campbell,CA,13-11-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
554,Katharina Bates,Campbell,CA,13-11-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
554,Katharina Bates,Campbell,CA,13-11-2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
555,Buford Bridges,Troy,NY,13-11-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
555,Buford Bridges,Troy,NY,13-11-2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
555,Buford Bridges,Troy,NY,13-11-2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
556,Elinore Aguilar,San Angelo,TX,13-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
556,Elinore Aguilar,San Angelo,TX,13-11-2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Trek
557,Bethany Herring,Port Jefferson Station,NY,14-11-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
557,Bethany Herring,Port Jefferson Station,NY,14-11-2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
558,Lezlie Lamb,Central Islip,NY,15-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
558,Lezlie Lamb,Central Islip,NY,15-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
558,Lezlie Lamb,Central Islip,NY,15-11-2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
558,Lezlie Lamb,Central Islip,NY,15-11-2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
558,Lezlie Lamb,Central Islip,NY,15-11-2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
559,Christel Barber,Sacramento,CA,16-11-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
559,Christel Barber,Sacramento,CA,16-11-2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
559,Christel Barber,Sacramento,CA,16-11-2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
560,Thanh Figueroa,Mount Vernon,NY,18-11-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
560,Thanh Figueroa,Mount Vernon,NY,18-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
561,Marjorie Logan,Franklin Square,NY,19-11-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
561,Marjorie Logan,Franklin Square,NY,19-11-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Heller
561,Marjorie Logan,Franklin Square,NY,19-11-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
561,Marjorie Logan,Franklin Square,NY,19-11-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
562,Davis Long,Lancaster,NY,19-11-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
562,Davis Long,Lancaster,NY,19-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
563,Rodger Rojas,Bayside,NY,20-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
563,Rodger Rojas,Bayside,NY,20-11-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
563,Rodger Rojas,Bayside,NY,20-11-2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
564,Aisha Woods,Webster,NY,20-11-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
564,Aisha Woods,Webster,NY,20-11-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
565,Nathaniel Richard,New Windsor,NY,21-11-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
565,Nathaniel Richard,New Windsor,NY,21-11-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
565,Nathaniel Richard,New Windsor,NY,21-11-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
565,Nathaniel Richard,New Windsor,NY,21-11-2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
566,Jennie Middleton,Upland,CA,22-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
566,Jennie Middleton,Upland,CA,22-11-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
566,Jennie Middleton,Upland,CA,22-11-2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
566,Jennie Middleton,Upland,CA,22-11-2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
567,Tayna Wade,Bakersfield,CA,22-11-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Heller
567,Tayna Wade,Bakersfield,CA,22-11-2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
568,Lenita Bonner,Los Banos,CA,23-11-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Heller
568,Lenita Bonner,Los Banos,CA,23-11-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,3,Surly
569,Terese Briggs,Woodside,NY,23-11-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
569,Terese Briggs,Woodside,NY,23-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
570,Loreen Byers,South Ozone Park,NY,23-11-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
570,Loreen Byers,South Ozone Park,NY,23-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
570,Loreen Byers,South Ozone Park,NY,23-11-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
570,Loreen Byers,South Ozone Park,NY,23-11-2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
570,Loreen Byers,South Ozone Park,NY,23-11-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
571,Charolette Rice,Sacramento,CA,24-11-2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
571,Charolette Rice,Sacramento,CA,24-11-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
572,Genoveva Tyler,New York,NY,24-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
572,Genoveva Tyler,New York,NY,24-11-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
572,Genoveva Tyler,New York,NY,24-11-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
573,Johna Powers,Deer Park,NY,24-11-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Ritchey
574,Leone Emerson,Whitestone,NY,26-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
574,Leone Emerson,Whitestone,NY,26-11-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
574,Leone Emerson,Whitestone,NY,26-11-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
574,Leone Emerson,Whitestone,NY,26-11-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
574,Leone Emerson,Whitestone,NY,26-11-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
575,Deloris Burke,Palos Verdes Peninsula,CA,27-11-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
575,Deloris Burke,Palos Verdes Peninsula,CA,27-11-2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
576,Houston Vasquez,Fullerton,CA,27-11-2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
577,Earline Ballard,Mount Vernon,NY,27-11-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
578,Yahaira Robertson,Endicott,NY,27-11-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
578,Yahaira Robertson,Endicott,NY,27-11-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
578,Yahaira Robertson,Endicott,NY,27-11-2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
578,Yahaira Robertson,Endicott,NY,27-11-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
579,Omer Estrada,Rowlett,TX,27-11-2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Surly
579,Omer Estrada,Rowlett,TX,27-11-2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Trek
580,Vonda Berger,Santa Clara,CA,30-11-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
580,Vonda Berger,Santa Clara,CA,30-11-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
580,Vonda Berger,Santa Clara,CA,30-11-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
580,Vonda Berger,Santa Clara,CA,30-11-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Pure Cycles
580,Vonda Berger,Santa Clara,CA,30-11-2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
581,Pearlie Cochran,Campbell,CA,03-12-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
582,Araceli Golden,Fullerton,CA,04-12-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Pure Cycles
582,Araceli Golden,Fullerton,CA,04-12-2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Surly
583,Edgar Horn,West Babylon,NY,04-12-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
